,Gastrocnemius,Tibialis Anterior,Soleus,Vastus Medialis,Vastus Lateralis,Rectus Femoris,Biceps Femoris,Semitendinosus,Gracilis,Gluteus Medius
13897,0.042572778,0.40719607,0.07703495,0.054949995,0.0459806,0.23229736,0.051153556,0.050971653,0.22306477,0.15063764
13898,0.047203474,0.435489,0.08013265,0.050969414,0.044039514,0.19851308,0.049004,0.0505592,0.20348595,0.16292994
13899,0.052502967,0.45763266,0.08118922,0.049036838,0.04372254,0.1625106,0.049841486,0.051647138,0.19553292,0.1729781
13900,0.05250274,0.4765273,0.07659206,0.04704706,0.043373574,0.13245328,0.051796336,0.052907333,0.19831459,0.18142004
13901,0.05004414,0.4919881,0.07200772,0.043121878,0.042235997,0.110251404,0.05376053,0.054865986,0.2071538,0.18545532
13902,0.048120417,0.5049284,0.06907677,0.040089536,0.041059393,0.09681532,0.055844206,0.05741509,0.21448351,0.18787038
13903,0.04793254,0.51516724,0.06946168,0.039321896,0.040662643,0.08910292,0.05918047,0.060764126,0.21616185,0.18753101
13904,0.04904801,0.52290034,0.07237959,0.038970564,0.03998343,0.08302849,0.06240141,0.06362193,0.21143463,0.18392234
13905,0.050248384,0.52666324,0.07516374,0.038314596,0.038721927,0.077157125,0.06455994,0.06548711,0.2039273,0.1794792
13906,0.05078056,0.5252683,0.07621059,0.037773,0.037577014,0.07243762,0.06580899,0.066663295,0.19545856,0.17545006
13907,0.050677508,0.51753145,0.075402066,0.037708197,0.037214756,0.06905247,0.06646861,0.06764903,0.18581277,0.17126031
13908,0.049664818,0.4990594,0.07292376,0.03789467,0.03799427,0.06755686,0.06677923,0.06758665,0.17353807,0.16700192
13909,0.04750671,0.4745865,0.06857704,0.036496032,0.037808806,0.06779296,0.06443158,0.06423272,0.1595099,0.16092458
13910,0.047754377,0.45536193,0.0645539,0.035028018,0.03645956,0.07077621,0.061635204,0.064492166,0.14787926,0.15449773
13911,0.04981887,0.43580773,0.062877685,0.03496457,0.03597325,0.07525569,0.06373768,0.07413358,0.14306694,0.14568415
13912,0.045158565,0.41030216,0.054106798,0.034111917,0.035578683,0.07345593,0.06949316,0.0912014,0.133622,0.12987953
13913,0.035354376,0.3732103,0.04292839,0.03236879,0.035542615,0.06413106,0.080359094,0.12196804,0.11335156,0.11074449
13914,0.036415756,0.33106497,0.045751534,0.037230834,0.039632015,0.06343895,0.099602185,0.17193021,0.10747749,0.102700435
13915,0.037505537,0.29232314,0.047214545,0.041354444,0.041241378,0.061951015,0.12215457,0.23540117,0.10420754,0.094287135
13916,0.034292486,0.2604756,0.040264744,0.049220886,0.04579986,0.06663375,0.15497364,0.32849425,0.10531159,0.08985248
13917,0.031106573,0.22381407,0.0356827,0.05628669,0.050307184,0.06731557,0.20295797,0.43146077,0.10571818,0.09085671
13918,0.029132435,0.20933093,0.031075245,0.06098938,0.05512946,0.06380118,0.26670855,0.52087057,0.10438258,0.092701875
13919,0.029407606,0.21176004,0.025768016,0.06825807,0.06634861,0.0651409,0.35203594,0.6005665,0.109921284,0.09992635
13920,0.028921768,0.21923639,0.024833703,0.07662736,0.08736261,0.07397429,0.43514508,0.6642777,0.123911284,0.10483417
13921,0.03212803,0.23809697,0.026597256,0.089151375,0.11169433,0.086157896,0.5169892,0.7171104,0.13861227,0.11081731
13922,0.04144021,0.25885925,0.032411933,0.108504,0.13505355,0.09951672,0.57063043,0.7547125,0.15876383,0.12660408
13923,0.043791115,0.2731309,0.037027728,0.12817056,0.15884772,0.11190539,0.6114222,0.775779,0.16413565,0.14010547
13924,0.042226497,0.2784293,0.04457871,0.1506736,0.1921686,0.12868276,0.6400307,0.7619669,0.1741466,0.15023477
13925,0.03949361,0.29098982,0.048308793,0.17108375,0.22928002,0.14195158,0.67361593,0.71969235,0.19379382,0.15784967
13926,0.04088475,0.31532422,0.053729195,0.2004522,0.27192506,0.16376142,0.69785684,0.65335745,0.2248671,0.16818203
13927,0.048776884,0.35506177,0.0660704,0.24277861,0.32490724,0.19973776,0.69482505,0.57894546,0.26881224,0.18526201
13928,0.055332895,0.40134844,0.076770715,0.279277,0.37271205,0.22975291,0.67552334,0.5225655,0.3085833,0.20454681
13929,0.056308843,0.45165658,0.083431825,0.31106696,0.41857636,0.25029087,0.64461964,0.47263467,0.3446036,0.23302117
13930,0.055926375,0.5134881,0.09103724,0.348388,0.46458352,0.26696238,0.6165992,0.43118566,0.37466753,0.28119642
13931,0.059467744,0.5799046,0.10525247,0.39430925,0.5083661,0.28593087,0.58896506,0.38987392,0.38413358,0.34368327
13932,0.06328713,0.64478123,0.11897741,0.44428253,0.5587303,0.30481222,0.5692035,0.3599727,0.39100087,0.41388878
13933,0.06367006,0.6984076,0.12577067,0.50295144,0.6145619,0.32244733,0.5433905,0.325989,0.39330947,0.4926188
13934,0.061767764,0.74036413,0.12477834,0.5678857,0.6698135,0.3430738,0.5022136,0.28989798,0.39445004,0.5744337
13935,0.05891862,0.7512645,0.11707221,0.6095344,0.70338255,0.35780716,0.44166067,0.260077,0.38313857,0.6280141
13936,0.04198593,0.6451307,0.09231566,0.564114,0.6385804,0.31725407,0.3146671,0.18838069,0.3023234,0.54022264
13937,0.02298602,0.11070538,0.08118412,0.3025522,0.280309,0.16616617,0.14438306,0.101852395,0.15060134,0.2946722
13938,0.04689152,0.4767358,0.09018987,0.47647113,0.48740497,0.4051016,0.26486313,0.282954,0.22664969,0.41410333
13939,0.06984044,0.6171691,0.12951244,0.6703545,0.6531985,0.5932809,0.37280172,0.48055655,0.34873295,0.63705087
13940,0.08964584,0.7118764,0.15308042,0.7868311,0.7607671,0.74207336,0.40417558,0.5848343,0.4581451,0.7515228
13941,0.090588346,0.65724,0.1614227,0.8431542,0.7632051,0.805338,0.35985422,0.56610775,0.41746533,0.8117507
13942,0.07947231,0.53025573,0.14917232,0.83995694,0.74214464,0.7962286,0.28765035,0.4620382,0.3544766,0.7493142
13943,0.09019805,0.41580284,0.14812209,0.78287655,0.70419335,0.75377005,0.2572596,0.4068952,0.33169827,0.67418957
13944,0.09564099,0.3558371,0.16234528,0.7556621,0.67863524,0.7359101,0.241167,0.3871608,0.33807784,0.6090035
13945,0.108206995,0.28069323,0.1554549,0.6758392,0.6152688,0.66841835,0.1908925,0.34343654,0.30222857,0.51369584
13946,0.11812859,0.22426672,0.15189464,0.5786926,0.52615166,0.60030985,0.16397561,0.3173479,0.2640852,0.43701196
13947,0.12222002,0.18250774,0.1530013,0.47626355,0.43371361,0.5194749,0.16084684,0.28553385,0.21912389,0.34834865
13948,0.12837613,0.17695765,0.16188222,0.3749213,0.3641952,0.43545023,0.15169467,0.23726182,0.20012787,0.29396322
13949,0.12866613,0.17660843,0.16601151,0.275987,0.3005542,0.34884024,0.13508834,0.17735247,0.17469345,0.26384512
13950,0.1412483,0.19931608,0.1796651,0.20704995,0.24877954,0.2849081,0.12379841,0.13913663,0.14687099,0.24058202
13951,0.14875604,0.22811769,0.19181804,0.15310827,0.20150526,0.23370643,0.115089655,0.116089225,0.12274776,0.21867494
13952,0.15481827,0.2566647,0.20447284,0.11681772,0.16739774,0.19777437,0.11304865,0.106828965,0.11144257,0.21135208
13953,0.16473536,0.28317228,0.21006772,0.089105174,0.14220883,0.16653478,0.11536199,0.104944944,0.11396956,0.20434801
13954,0.17587279,0.29998958,0.19759762,0.07695058,0.12628675,0.14868209,0.10572979,0.099766694,0.116958395,0.2168756
13955,0.20976464,0.32422802,0.20049816,0.07697833,0.11612318,0.1362623,0.10150352,0.10384127,0.11923985,0.21565868
13956,0.22787327,0.31768763,0.20212398,0.059911203,0.08599724,0.11277121,0.09020595,0.098860025,0.11521939,0.20558667
13957,0.24854615,0.30930766,0.20589617,0.05570388,0.080999196,0.10556743,0.09290145,0.09921939,0.1141816,0.19903778
13958,0.2563182,0.29929355,0.20428212,0.04921598,0.07221644,0.097304165,0.09193341,0.08972576,0.11358583,0.18303499
13959,0.26237932,0.29484004,0.21368352,0.05436532,0.0778042,0.10221108,0.09424877,0.08820985,0.118011184,0.17682226
13960,0.2615484,0.2920379,0.22456029,0.059981104,0.080570176,0.10408519,0.08953943,0.08569874,0.1191379,0.17454429
13961,0.25925577,0.28596622,0.23605807,0.064017385,0.08168741,0.10271525,0.08353461,0.08357306,0.12573819,0.17478742
13962,0.26379192,0.27392983,0.25225672,0.068794064,0.08326533,0.10224433,0.07945861,0.08334174,0.13209164,0.1805402
13963,0.27853766,0.25238076,0.28271565,0.072382666,0.08138253,0.098264396,0.07063855,0.0768612,0.1197671,0.19398472
13964,0.28998664,0.241401,0.32459718,0.0746634,0.079424456,0.09389524,0.06250698,0.06785096,0.099331826,0.20893426
13965,0.29991215,0.2345911,0.3747123,0.078173496,0.07959385,0.09080637,0.058531497,0.06302574,0.087533675,0.22364858
13966,0.31565034,0.22798818,0.43045506,0.085637674,0.0818677,0.09197918,0.0590976,0.06239031,0.08669464,0.24318098
13967,0.33930045,0.2183816,0.4891724,0.09212269,0.080443986,0.0929154,0.06110685,0.061563477,0.087749854,0.26526037
13968,0.38906974,0.20236987,0.5491591,0.096034326,0.07636489,0.09461401,0.06288157,0.060005225,0.08806214,0.2965225
13969,0.4702839,0.19710794,0.60203254,0.09708847,0.07059165,0.09608296,0.06460653,0.060970675,0.087753214,0.32386795
13970,0.57126254,0.19823101,0.6531948,0.10258165,0.07005934,0.09868423,0.0685501,0.06760699,0.087697506,0.33741367
13971,0.68371916,0.19688897,0.71037054,0.10904928,0.07193182,0.100652695,0.07256594,0.07826677,0.08704698,0.33834335
13972,0.7886349,0.19836177,0.7720789,0.1110002,0.072641924,0.09811215,0.07611302,0.093300834,0.08508477,0.33886492
13973,0.85525995,0.20706,0.81929356,0.1112318,0.073744535,0.09682445,0.08126025,0.105237044,0.08033449,0.3288531
13974,0.89768744,0.21574242,0.8563593,0.11067989,0.07663471,0.09758439,0.08747291,0.11302581,0.077502176,0.29785034
13975,0.9142073,0.20841993,0.8886059,0.11855167,0.08132138,0.098072745,0.094370104,0.118176855,0.081733264,0.25997803
13976,0.9138075,0.20388807,0.9115836,0.1294282,0.08758678,0.10035556,0.10233674,0.13215265,0.09198972,0.22610645
13977,0.8868825,0.19628659,0.9153396,0.13813382,0.09216394,0.10255709,0.10719788,0.14367124,0.10401007,0.18721445
13978,0.8189418,0.19534329,0.9057567,0.14695689,0.10161989,0.106196426,0.1088513,0.14942537,0.12304283,0.1510425
13979,0.69437015,0.19743481,0.8781903,0.14404947,0.11013843,0.107622005,0.10936909,0.14633195,0.14850737,0.11556137
13980,0.57387376,0.18801506,0.84406346,0.13309257,0.12173581,0.10873918,0.11878724,0.13802105,0.17881383,0.08358889
13981,0.46943653,0.1841978,0.7747668,0.12226448,0.14465114,0.11363457,0.1239087,0.12449889,0.2216307,0.07038694
13982,0.38362455,0.16679585,0.7029656,0.11154553,0.1536148,0.11173784,0.120900005,0.111271404,0.27617207,0.060455136
13983,0.29270786,0.15087272,0.61062616,0.100648314,0.15197283,0.1119156,0.116209224,0.101830885,0.35496396,0.051726297
13984,0.2006368,0.12133136,0.49944174,0.084836975,0.12805425,0.10611425,0.10873747,0.09815549,0.42786208,0.045158397
13985,0.14906998,0.09365623,0.42405424,0.07426088,0.118025884,0.1083118,0.10797471,0.103231765,0.48551035,0.04480945
13986,0.0998509,0.07253713,0.34276593,0.06577219,0.11019831,0.10649155,0.10559907,0.1033186,0.5447613,0.045006216
13987,0.06441877,0.05679501,0.25594434,0.06312641,0.10146754,0.11036388,0.10954795,0.10346946,0.5863464,0.050776713
13988,0.042728342,0.045325387,0.18387279,0.05913352,0.08519683,0.11074045,0.113205,0.101432905,0.6087128,0.05618449
13989,0.033495948,0.046672825,0.12675221,0.056327038,0.072009936,0.11603732,0.11643494,0.10677474,0.6082238,0.071355574
13990,0.028112676,0.046201494,0.07497132,0.051017985,0.057974912,0.118614264,0.1096736,0.10199206,0.6114966,0.080451585
13991,0.02894293,0.055355694,0.049753446,0.048376184,0.05264769,0.1302876,0.10108219,0.10100903,0.6025203,0.08360093
13992,0.025470743,0.0983815,0.03613028,0.048809517,0.048811678,0.14558892,0.090557136,0.09788955,0.5446773,0.08476784
13993,0.0302489,0.15106583,0.038838383,0.052285444,0.048158932,0.16730687,0.08075292,0.093428396,0.47098923,0.09735317
13994,0.031932823,0.20025073,0.042311005,0.049178425,0.044045426,0.18074737,0.071688764,0.082109116,0.4089598,0.10460785
13995,0.039213482,0.26320857,0.05643255,0.053561453,0.047348212,0.2009706,0.063622974,0.07207412,0.34248823,0.11193378
13996,0.040037796,0.33379138,0.06561881,0.05521267,0.04525496,0.21177252,0.056774564,0.061789684,0.29521936,0.11119857
13997,0.03912013,0.38632643,0.0715463,0.054280464,0.043802705,0.2195277,0.052500084,0.05568159,0.25885296,0.112019226
13998,0.042114038,0.43226555,0.074207075,0.053813763,0.044024248,0.22055383,0.05252718,0.054528873,0.232798,0.11665572
13999,0.045935288,0.46781185,0.0765791,0.05310723,0.044948127,0.20104747,0.05285954,0.05478474,0.21713829,0.1187325
14000,0.04861708,0.4877699,0.07835389,0.050341815,0.044232756,0.1652243,0.05223728,0.054196265,0.20948634,0.11704781
14001,0.04939345,0.503069,0.075863115,0.049399123,0.044564042,0.13418692,0.05278544,0.053851567,0.2110245,0.11869952
14002,0.04785084,0.5155026,0.07185664,0.04736301,0.044511367,0.11009549,0.053777117,0.055003703,0.21937454,0.12311288
14003,0.046235055,0.5272445,0.068691514,0.044254985,0.043786213,0.09374902,0.054932326,0.058126803,0.22739147,0.12915215
14004,0.045920916,0.53827894,0.06785817,0.04243049,0.04343939,0.08420504,0.056861345,0.06235509,0.22773126,0.13442384
14005,0.046773814,0.54857457,0.06913949,0.04149124,0.04299699,0.07846188,0.05840038,0.06451524,0.21532124,0.137511
14006,0.048139665,0.5538177,0.070526265,0.041234717,0.04278148,0.0737673,0.059302185,0.065119475,0.19892001,0.13826877
14007,0.049671803,0.5530357,0.071299,0.040844962,0.04237234,0.06992175,0.05945168,0.06524348,0.18425737,0.13741362
14008,0.050854128,0.5457881,0.07084319,0.040473517,0.042156737,0.066889144,0.059009258,0.06522511,0.17147899,0.13593589
14009,0.05052128,0.52837354,0.06829976,0.0398783,0.042616002,0.0646127,0.05726671,0.06363501,0.157562,0.13340852
14010,0.0490951,0.5037821,0.064879954,0.037241247,0.042121664,0.06321871,0.052348465,0.058102626,0.142698,0.12839861
14011,0.049924497,0.4861628,0.06263237,0.033653397,0.039713696,0.06426921,0.047555055,0.054720856,0.1297623,0.12016924
14012,0.05253786,0.4671489,0.06492504,0.03217127,0.039004706,0.06855787,0.049346972,0.060843937,0.123835206,0.109337434
14013,0.048911855,0.44148088,0.05981294,0.031984195,0.039958976,0.06959317,0.05621254,0.074626945,0.11736718,0.09727716
14014,0.03874679,0.40515476,0.04746749,0.03006944,0.039421886,0.06098056,0.06593947,0.096322134,0.10027395,0.08241023
14015,0.04013754,0.36432227,0.04843795,0.03304571,0.04282557,0.058605164,0.081862226,0.13092995,0.09617896,0.08003653
14016,0.041192118,0.3313821,0.049243342,0.036058635,0.044649526,0.057124153,0.09921263,0.17591828,0.09564231,0.07916992
14017,0.03933712,0.29900894,0.043369774,0.044248138,0.048623234,0.06277128,0.1266306,0.26684803,0.10122754,0.082582034
14018,0.032842338,0.26284328,0.03691334,0.053043813,0.052166503,0.06689047,0.16560401,0.3847543,0.10745492,0.08813663
14019,0.029235015,0.23771243,0.033768017,0.060181707,0.05492692,0.06703058,0.2115159,0.48424444,0.108631596,0.09400127
14020,0.029078275,0.23118381,0.028770592,0.07213049,0.06329646,0.07043327,0.2780624,0.56896144,0.11493867,0.10589274
14021,0.02692205,0.23373936,0.02588281,0.084397465,0.08286837,0.08091153,0.35335788,0.64861834,0.12876624,0.113145456
14022,0.025579764,0.24958083,0.02608723,0.09700377,0.106535204,0.09616131,0.43644917,0.708678,0.1448981,0.115688175
14023,0.030082224,0.27483937,0.031666923,0.121539414,0.13270517,0.11903771,0.5184799,0.759729,0.17027476,0.1232775
14024,0.034417868,0.29880592,0.036765262,0.1507958,0.15564792,0.13980663,0.56765825,0.8075282,0.20596546,0.1345345
14025,0.034493785,0.315606,0.03788888,0.18470319,0.18982203,0.1621349,0.5981338,0.83226275,0.23777592,0.14241597
14026,0.0376898,0.32561782,0.045716763,0.22228391,0.24214843,0.19308585,0.6177393,0.8060884,0.278687,0.14464736
14027,0.04505977,0.34857368,0.057127543,0.25415426,0.29461643,0.22308025,0.65185195,0.7487334,0.32302868,0.14670223
14028,0.052190367,0.39130524,0.06705189,0.28312302,0.33573654,0.24180637,0.6887318,0.6795112,0.36008677,0.15548207
14029,0.05774531,0.44660687,0.07699767,0.31442893,0.37523043,0.25904682,0.707646,0.6072759,0.38712028,0.17158587
14030,0.05822283,0.50883514,0.08567656,0.35082456,0.4158463,0.27488732,0.7059958,0.5316148,0.41200063,0.19686702
14031,0.055449966,0.5835723,0.0934273,0.40386173,0.46161863,0.2934076,0.68770236,0.45243862,0.43179998,0.23857376
14032,0.058896936,0.6479128,0.106093764,0.46340117,0.49806905,0.3130875,0.64922345,0.38323775,0.43736583,0.2931076
14033,0.065911695,0.7002954,0.118170895,0.520757,0.5319393,0.332802,0.6019626,0.32190347,0.42678937,0.35407877
14034,0.06837095,0.74807906,0.12424677,0.57832175,0.58686453,0.36659643,0.5564162,0.28527918,0.42429078,0.42699823
14035,0.06860577,0.78502166,0.13137189,0.6409586,0.6574743,0.40178773,0.50001884,0.25051928,0.42499012,0.51545614
14036,0.06832923,0.8027858,0.13135774,0.68266326,0.71388495,0.4234052,0.44452673,0.21769607,0.41195533,0.5916746
14037,0.04631531,0.69747585,0.0956506,0.62631005,0.6654377,0.375577,0.31373975,0.16089895,0.3014216,0.51819545
14038,0.02586146,0.12880991,0.08007506,0.361383,0.31733796,0.19210508,0.13670143,0.09019976,0.14295205,0.27781436
14039,0.0492621,0.48898986,0.08515746,0.46361884,0.4707302,0.4104584,0.28385413,0.32427946,0.22808923,0.38910368
14040,0.06403317,0.6295842,0.120768905,0.67046607,0.66019845,0.6138965,0.38970694,0.52457213,0.35593158,0.6077795
14041,0.08939396,0.7164694,0.14813489,0.7891519,0.7741418,0.7622808,0.41671324,0.6209293,0.45878235,0.75570357
14042,0.08806844,0.6645441,0.15478538,0.85377204,0.7801918,0.82810587,0.36956,0.58603054,0.4173209,0.82572186
14043,0.08041748,0.5247258,0.14107104,0.85112983,0.74979544,0.8147045,0.29663697,0.47058505,0.35384104,0.7666396
14044,0.09567329,0.415413,0.15062939,0.79811484,0.7016082,0.7707617,0.24633965,0.4158372,0.30347702,0.6722648
14045,0.104492046,0.3546016,0.16672273,0.74949425,0.65293,0.72599995,0.23124246,0.41099218,0.29979733,0.6002
14046,0.12724727,0.29004684,0.15899432,0.6654473,0.58009076,0.6389731,0.19227506,0.36719424,0.258248,0.4975196
14047,0.12952484,0.2369841,0.14508522,0.57528675,0.49704537,0.5688489,0.15711702,0.34171322,0.23122348,0.4289771
14048,0.13517143,0.19317633,0.14559814,0.47456434,0.40565732,0.48174578,0.14681016,0.31752163,0.19537976,0.3487731
14049,0.14265077,0.18427438,0.15601633,0.37417608,0.32962295,0.3848722,0.14469396,0.28747925,0.18561976,0.28953952
14050,0.14893377,0.18564795,0.1674459,0.2752925,0.2684508,0.29259905,0.13969377,0.24199602,0.18109517,0.25804123
14051,0.16288541,0.19608435,0.1842424,0.20767498,0.21994174,0.23529351,0.13132301,0.20421009,0.16374737,0.22786348
14052,0.16983116,0.20181601,0.19366954,0.14858232,0.17227314,0.19119985,0.11893767,0.17213827,0.13649687,0.19339618
14053,0.17616954,0.21856314,0.20239234,0.113870546,0.14744797,0.17250444,0.110538505,0.14825715,0.11514938,0.18730563
14054,0.18302946,0.24521437,0.20528376,0.09097736,0.12750222,0.15577629,0.10493726,0.1314157,0.111136444,0.19130224
14055,0.18771434,0.2632685,0.19245301,0.07953118,0.11657319,0.14294465,0.09358068,0.11556484,0.11480298,0.21490024
14056,0.22214068,0.29619175,0.20454697,0.074477315,0.11056061,0.1319978,0.09781108,0.122026086,0.120162465,0.21799119
14057,0.23713051,0.29345772,0.2024999,0.054771297,0.07846721,0.10340709,0.09081487,0.11397221,0.109619245,0.20102695
14058,0.2585916,0.29111505,0.2048376,0.05406846,0.078173354,0.09947444,0.10121084,0.11498737,0.108205654,0.1945345
14059,0.2723344,0.28172487,0.20523359,0.050154317,0.070221245,0.09247919,0.10000523,0.1005914,0.107503936,0.1801067
14060,0.28467098,0.27707982,0.21709448,0.057547048,0.077703014,0.09926414,0.10093283,0.09800671,0.11134319,0.17675762
14061,0.2824532,0.2689203,0.22826348,0.06275711,0.080486804,0.09977434,0.09275384,0.09452961,0.11260277,0.175218
14062,0.27876914,0.25558555,0.239695,0.06691325,0.081653215,0.09808772,0.08433276,0.09202732,0.11821664,0.17740476
14063,0.2819375,0.23826878,0.25561607,0.07106693,0.083662584,0.09812649,0.07836821,0.09202561,0.12387597,0.18555453
14064,0.29427364,0.21792771,0.28668207,0.07463134,0.084322356,0.096386455,0.068302795,0.083958834,0.11204342,0.2007429
14065,0.30387986,0.20929267,0.3300964,0.07689809,0.0848871,0.09449713,0.06044219,0.07435061,0.09281337,0.21403469
14066,0.31116658,0.20332806,0.38072136,0.08165141,0.08837297,0.09480628,0.056289695,0.06927816,0.08253399,0.22875041
14067,0.32342196,0.19819432,0.43451938,0.08785374,0.09217539,0.09801603,0.055663474,0.06812077,0.08249678,0.2460849
14068,0.34522188,0.1913394,0.48989838,0.09108816,0.090352654,0.09942393,0.056671053,0.06750314,0.085389964,0.2621348
14069,0.39550832,0.18206577,0.54707515,0.092583954,0.08659259,0.101776,0.058317553,0.066826075,0.08785922,0.28359082
14070,0.47612846,0.18001162,0.60027313,0.09241014,0.082004786,0.1036408,0.05981188,0.06698863,0.088475525,0.30252597
14071,0.57004005,0.1818983,0.64974564,0.09391592,0.0799071,0.10514708,0.062431976,0.070735194,0.088368066,0.31057128
14072,0.67012656,0.18357275,0.70361805,0.096056044,0.07916465,0.10508719,0.06499936,0.077586696,0.0867165,0.31214207
14073,0.773622,0.18935362,0.7662089,0.09739048,0.07925136,0.10210759,0.068931386,0.0887583,0.08402522,0.3122583
14074,0.84620035,0.19893995,0.8210119,0.09754512,0.07846557,0.09974873,0.07498849,0.09663163,0.08056601,0.29843935
14075,0.8940758,0.20754372,0.8656731,0.09639189,0.0781281,0.09888881,0.0815645,0.10108425,0.07719893,0.2657837
14076,0.9085037,0.20752607,0.8959618,0.10688035,0.08803748,0.10223514,0.092642576,0.11054708,0.081953704,0.22639774
14077,0.9028894,0.20370965,0.91404384,0.114994414,0.09645922,0.105738305,0.10389812,0.12534907,0.091727935,0.19419612
14078,0.8701941,0.19542447,0.9134596,0.120609984,0.10703197,0.110398054,0.11350626,0.13583133,0.09833891,0.16536659
14079,0.79420376,0.19675125,0.89732224,0.12535107,0.12618835,0.11655774,0.118357904,0.1389771,0.11045417,0.13970755
14080,0.66289836,0.2002735,0.8560049,0.118568264,0.14686841,0.118526585,0.12556991,0.13895574,0.13380371,0.10699018
14081,0.5404041,0.19599187,0.79441726,0.10616805,0.17315838,0.120843135,0.14504017,0.13744214,0.16759218,0.07711308
14082,0.44419712,0.1865069,0.70640653,0.09563022,0.20361385,0.12038336,0.15007544,0.13334282,0.20683427,0.06263826
14083,0.3670659,0.16958293,0.64478457,0.08774022,0.22240987,0.11908299,0.15221256,0.12702367,0.26205188,0.05396449
14084,0.25233293,0.14891149,0.54190356,0.0776538,0.21635106,0.11828625,0.14601193,0.12367023,0.3282535,0.04516835
14085,0.17375183,0.115387,0.44372556,0.06691464,0.18193455,0.11505275,0.13294795,0.11555184,0.38904047,0.040518552
14086,0.13344242,0.08714444,0.3773471,0.061215363,0.16563387,0.120254785,0.13003795,0.117877714,0.43556616,0.044337325
14087,0.08257662,0.064051665,0.28896388,0.053303648,0.14590953,0.117081136,0.12313523,0.11341378,0.49519143,0.043500114
14088,0.053247657,0.049956918,0.2088807,0.050412755,0.12429743,0.11799706,0.11765552,0.109862596,0.54691035,0.046057303
14089,0.035830267,0.041338,0.14483798,0.04663415,0.10090064,0.11742607,0.11544994,0.106604666,0.573057,0.050592814
14090,0.02724357,0.04409283,0.09326103,0.04668896,0.08357531,0.12480452,0.11584267,0.10939719,0.57097214,0.06330424
14091,0.023115803,0.045235213,0.053895164,0.0441025,0.06396075,0.12804262,0.107602954,0.10494291,0.5782042,0.07340408
14092,0.025990296,0.068706654,0.039367095,0.044504605,0.05461257,0.14078277,0.10384156,0.10823041,0.56262463,0.082551725
14093,0.025355492,0.13107927,0.032854132,0.0464552,0.050228752,0.15304206,0.08985122,0.11030095,0.49074963,0.09305815
14094,0.028418459,0.18752438,0.03797378,0.045141973,0.045168493,0.16540408,0.07855733,0.09674206,0.4292017,0.10308766
14095,0.035557557,0.2436272,0.05098185,0.042934477,0.04470459,0.18022369,0.065868266,0.07857181,0.3730154,0.11369364
14096,0.047055442,0.32889116,0.0692705,0.04776599,0.050314933,0.19551319,0.056454945,0.06892875,0.30841705,0.12264531
14097,0.042965077,0.41277748,0.074505754,0.047852125,0.04539671,0.1965476,0.04889195,0.05856656,0.26337147,0.11840762
14098,0.04363203,0.477098,0.083769865,0.047738764,0.044583496,0.19844072,0.045922607,0.055211022,0.22385138,0.12353863
14099,0.045596913,0.5316904,0.08591815,0.047725987,0.04449312,0.19854201,0.045022476,0.053010594,0.19838841,0.13256043
14100,0.047907013,0.5679755,0.08611933,0.04840697,0.04655665,0.18528287,0.043847445,0.050804544,0.18007948,0.13422579
14101,0.04996045,0.57570463,0.087802336,0.047203746,0.046265755,0.15574099,0.04297004,0.049253307,0.16718307,0.12450752
14102,0.050395112,0.57518846,0.086233184,0.046280365,0.045378614,0.12909536,0.042070236,0.0480406,0.16100907,0.11888697
14103,0.04857216,0.5753445,0.08145923,0.04417794,0.04491817,0.10976745,0.041418158,0.047597587,0.1637442,0.12043631
14104,0.04697158,0.5784776,0.07727512,0.042001292,0.04512118,0.09758502,0.0419076,0.04955375,0.16902635,0.12553796
14105,0.0473937,0.58387697,0.07541086,0.040833388,0.045031976,0.08820931,0.043269645,0.052345235,0.16795805,0.13170242
14106,0.049689844,0.58904797,0.07567607,0.040507354,0.045026418,0.08175209,0.044849314,0.05410402,0.15960622,0.14095272
14107,0.051865913,0.59256816,0.07588145,0.03947444,0.043711465,0.07610275,0.045305617,0.054304738,0.14689016,0.14976692
14108,0.054486778,0.5928256,0.07697832,0.03832973,0.042466506,0.071734466,0.045140963,0.0542001,0.13530922,0.15696704
14109,0.05637068,0.58931565,0.07705093,0.03720023,0.041475654,0.06820089,0.044418924,0.053835846,0.12588887,0.16161248
14110,0.056856718,0.5783126,0.07463221,0.03576813,0.041138206,0.06542571,0.043079592,0.05258817,0.11652629,0.16411623
14111,0.055957526,0.5623753,0.07007823,0.031621806,0.03941461,0.063259594,0.03835643,0.047224518,0.105046175,0.16201824
14112,0.05768092,0.5538776,0.06647575,0.027035516,0.03599478,0.063039325,0.033523537,0.04314345,0.09460637,0.15417826
14113,0.06269638,0.5408828,0.07015783,0.02613263,0.03594785,0.06742558,0.035713073,0.048155904,0.09318752,0.14387564
14114,0.06274456,0.5161034,0.06948447,0.027384318,0.037876748,0.06998762,0.04364355,0.060779557,0.09418914,0.13396879
14115,0.050838906,0.48251796,0.057534557,0.025835562,0.036484998,0.060489595,0.055120632,0.08020013,0.082595535,0.11513687
14116,0.05252729,0.43993703,0.05796017,0.029021591,0.04002412,0.056530565,0.0750035,0.11344942,0.0794142,0.103977814
14117,0.05247177,0.40366092,0.05863681,0.033434976,0.043649253,0.055872016,0.09661089,0.15513282,0.07898668,0.096225575
